city,month,year,zcta,desc_crime_type,population,count,rate
DC,Jan,2017,20003,burglary,30259,1,3.304801877127466
DC,Jan,2017,20003,mvt,30259,2,6.609603754254932
DC,Jan,2017,20003,robbery,30259,8,26.43841501701973
DC,Jan,2017,20003,sex crimes,30259,1,3.304801877127466
DC,Jan,2017,20003,theft,30259,106,350.30899897551143
DC,Jan,2017,20004,assault,1717,2,116.48223645894002
DC,Jan,2017,20004,mvt,1717,1,58.24111822947001
DC,Jan,2017,20004,robbery,1717,2,116.48223645894002
DC,Jan,2017,20004,theft,1717,31,1805.4746651135702
DC,Jan,2017,20005,assault,13234,2,15.11258878645912
DC,Jan,2017,20005,burglary,13234,1,7.55629439322956
DC,Jan,2017,20005,mvt,13234,2,15.11258878645912
DC,Jan,2017,20005,robbery,13234,3,22.66888317968868
DC,Jan,2017,20005,sex crimes,13234,1,7.55629439322956
DC,Jan,2017,20005,theft,13234,95,717.8479673568082
DC,Jan,2017,20006,burglary,2780,1,35.97122302158274
DC,Jan,2017,20006,mvt,2780,1,35.97122302158274
DC,Jan,2017,20006,robbery,2780,1,35.97122302158274
DC,Jan,2017,20006,theft,2780,20,719.4244604316547
DC,Jan,2017,20007,assault,27142,1,3.6843268734802153
DC,Jan,2017,20007,burglary,27142,3,11.052980620440646
DC,Jan,2017,20007,mvt,27142,3,11.052980620440646
DC,Jan,2017,20007,robbery,27142,2,7.3686537469604305
DC,Jan,2017,20007,sex crimes,27142,1,3.6843268734802153
DC,Jan,2017,20007,theft,27142,81,298.4304767518974
DC,Jan,2017,20008,assault,29527,1,3.386730788769601
DC,Jan,2017,20008,burglary,29527,2,6.773461577539202
DC,Jan,2017,20008,robbery,29527,4,13.546923155078405
DC,Jan,2017,20008,theft,29527,45,152.40288549463202
DC,Jan,2017,20009,assault,51542,8,15.5213224166699
DC,Jan,2017,20009,burglary,51542,7,13.581157114586162
DC,Jan,2017,20009,homicide,51542,1,1.9401653020837375
DC,Jan,2017,20009,mvt,51542,7,13.581157114586162
DC,Jan,2017,20009,robbery,51542,18,34.922975437507276
DC,Jan,2017,20009,sex crimes,51542,2,3.880330604167475
DC,Jan,2017,20009,theft,51542,219,424.8962011563385
DC,Jan,2017,20010,assault,33654,3,8.914244963451596
DC,Jan,2017,20010,burglary,33654,4,11.885659951268794
DC,Jan,2017,20010,mvt,33654,3,8.914244963451596
DC,Jan,2017,20010,robbery,33654,5,14.857074939085994
DC,Jan,2017,20010,sex crimes,33654,1,2.9714149878171985
DC,Jan,2017,20010,theft,33654,146,433.826588221311
DC,Jan,2017,20011,assault,67257,12,17.84200901021455
DC,Jan,2017,20011,burglary,67257,7,10.40783858929182
DC,Jan,2017,20011,mvt,67257,13,19.328843094399094
DC,Jan,2017,20011,robbery,67257,16,23.789345346952736
DC,Jan,2017,20011,theft,67257,153,227.4856148802355
DC,Jan,2017,20012,assault,15221,2,13.139741147099402
DC,Jan,2017,20012,burglary,15221,1,6.569870573549701
DC,Jan,2017,20012,mvt,15221,3,19.709611720649104
DC,Jan,2017,20012,robbery,15221,3,19.709611720649104
DC,Jan,2017,20012,theft,15221,43,282.50443466263715
DC,Jan,2017,20015,assault,15878,2,12.596044841919639
DC,Jan,2017,20015,mvt,15878,1,6.2980224209598195
DC,Jan,2017,20015,robbery,15878,1,6.2980224209598195
DC,Jan,2017,20015,theft,15878,23,144.85451568207583
DC,Jan,2017,20016,burglary,34904,6,17.19000687600275
DC,Jan,2017,20016,mvt,34904,4,11.460004584001833
DC,Jan,2017,20016,robbery,34904,3,8.595003438001376
DC,Jan,2017,20016,theft,34904,42,120.33004813201924
DC,Jan,2017,20017,assault,19993,6,30.0105036762867
DC,Jan,2017,20017,burglary,19993,6,30.0105036762867
DC,Jan,2017,20017,mvt,19993,6,30.0105036762867
DC,Jan,2017,20017,robbery,19993,5,25.00875306357225
DC,Jan,2017,20017,theft,19993,42,210.07352573400692
DC,Jan,2017,20018,assault,20146,8,39.71011615208974
DC,Jan,2017,20018,burglary,20146,3,14.891293557033654
DC,Jan,2017,20018,mvt,20146,9,44.67388067110097
DC,Jan,2017,20018,robbery,20146,8,39.71011615208974
DC,Jan,2017,20018,sex crimes,20146,1,4.963764519011217
DC,Jan,2017,20018,theft,20146,92,456.66633574903204
DC,Jan,2017,20019,assault,61351,33,53.78885429740347
DC,Jan,2017,20019,burglary,61351,22,35.85923619826898
DC,Jan,2017,20019,homicide,61351,2,3.2599305634789975
DC,Jan,2017,20019,mvt,61351,36,58.678750142621965
DC,Jan,2017,20019,robbery,61351,33,53.78885429740347
DC,Jan,2017,20019,sex crimes,61351,2,3.2599305634789975
DC,Jan,2017,20019,theft,61351,146,237.97493113396683
DC,Jan,2017,20020,assault,56622,38,67.11172335841192
DC,Jan,2017,20020,burglary,56622,20,35.321959662322065
DC,Jan,2017,20020,homicide,56622,2,3.5321959662322064
DC,Jan,2017,20020,mvt,56622,17,30.023665712973756
DC,Jan,2017,20020,robbery,56622,33,58.28123344283141
DC,Jan,2017,20020,sex crimes,56622,3,5.29829394934831
DC,Jan,2017,20020,theft,56622,134,236.65712973755782
DC,Jan,2017,20024,assault,12596,3,23.817084788821848
DC,Jan,2017,20024,mvt,12596,3,23.817084788821848
DC,Jan,2017,20024,robbery,12596,6,47.634169577643696
DC,Jan,2017,20024,theft,12596,37,293.7440457288028
DC,Jan,2017,20032,assault,42257,16,37.86354923444637
DC,Jan,2017,20032,burglary,42257,16,37.86354923444637
DC,Jan,2017,20032,homicide,42257,1,2.366471827152898
DC,Jan,2017,20032,mvt,42257,17,40.23002106159926
DC,Jan,2017,20032,robbery,42257,18,42.59649288875216
DC,Jan,2017,20032,sex crimes,42257,4,9.465887308611592
DC,Jan,2017,20032,theft,42257,76,179.85185886362024
DC,Jan,2017,20036,assault,5836,1,17.135023989033584
DC,Jan,2017,20036,burglary,5836,5,85.67511994516792
DC,Jan,2017,20036,mvt,5836,1,17.135023989033584
DC,Jan,2017,20036,robbery,5836,2,34.27004797806717
DC,Jan,2017,20036,theft,5836,56,959.5613433858807
DC,Jan,2017,20037,assault,14812,1,6.7512827437213065
DC,Jan,2017,20037,burglary,14812,3,20.25384823116392
DC,Jan,2017,20037,mvt,14812,5,33.75641371860654
DC,Jan,2017,20037,sex crimes,14812,1,6.7512827437213065
DC,Jan,2017,20037,theft,14812,31,209.2897650553605
DC,Jan,2017,20045,assault,0,1,Inf
DC,Jan,2017,20057,assault,3709,1,26.961445133459154
DC,Jan,2017,20202,theft,0,1,Inf
DC,Jan,2017,20260,theft,0,1,Inf
DC,Jan,2017,20317,mvt,440,1,227.27272727272725
DC,Jan,2017,20317,robbery,440,1,227.27272727272725
DC,Jan,2017,20317,theft,440,4,909.090909090909
DC,Jan,2017,20566,theft,0,1,Inf
DC,Jan,2017,20745,theft,29673,1,3.37006706433458
DC,Jan,2017,20746,theft,27956,1,3.5770496494491346
DC,Jan,2017,20783,assault,47192,1,2.1190032208848955
DC,Jan,2017,20912,theft,26089,2,7.6660661581509455
DC,Jan,2018,20001,assault,46716,5,10.702971144789792
DC,Jan,2018,20001,burglary,46716,14,29.968319205411422
DC,Jan,2018,20001,mvt,46716,13,27.827724976453464
DC,Jan,2018,20001,robbery,46716,12,25.687130747495505
DC,Jan,2018,20001,sex crimes,46716,1,2.140594228957959
DC,Jan,2018,20001,theft,46716,225,481.6337015155407
DC,Jan,2018,20002,assault,64895,20,30.81901533246013
DC,Jan,2018,20002,burglary,64895,25,38.52376916557516
DC,Jan,2018,20002,homicide,64895,1,1.5409507666230062
DC,Jan,2018,20002,mvt,64895,21,32.35996609908313
DC,Jan,2018,20002,robbery,64895,21,32.35996609908313
DC,Jan,2018,20002,sex crimes,64895,1,1.5409507666230062
DC,Jan,2018,20002,theft,64895,215,331.3044148239464
DC,Jan,2018,20003,assault,31213,1,3.2037932912568485
DC,Jan,2018,20003,burglary,31213,6,19.22275974754109
DC,Jan,2018,20003,mvt,31213,8,25.63034633005479
DC,Jan,2018,20003,robbery,31213,7,22.426553038797937
DC,Jan,2018,20003,sex crimes,31213,1,3.2037932912568485
DC,Jan,2018,20003,theft,31213,89,285.13760292185947
DC,Jan,2018,20004,assault,1975,2,101.26582278481013
DC,Jan,2018,20004,burglary,1975,1,50.63291139240506
DC,Jan,2018,20004,mvt,1975,1,50.63291139240506
DC,Jan,2018,20004,robbery,1975,1,50.63291139240506
DC,Jan,2018,20004,sex crimes,1975,1,50.63291139240506
DC,Jan,2018,20004,theft,1975,41,2075.9493670886077
DC,Jan,2018,20005,assault,13222,1,7.563152321887763
DC,Jan,2018,20005,burglary,13222,4,30.252609287551053
DC,Jan,2018,20005,mvt,13222,3,22.689456965663286
DC,Jan,2018,20005,robbery,13222,4,30.252609287551053
DC,Jan,2018,20005,sex crimes,13222,1,7.563152321887763
DC,Jan,2018,20005,theft,13222,48,363.0313114506126
DC,Jan,2018,20006,mvt,2756,1,36.2844702467344
DC,Jan,2018,20006,theft,2756,20,725.689404934688
DC,Jan,2018,20007,assault,27562,2,7.256367462448299
DC,Jan,2018,20007,burglary,27562,1,3.6281837312241496
DC,Jan,2018,20007,mvt,27562,3,10.884551193672447
DC,Jan,2018,20007,theft,27562,87,315.65198461650095
DC,Jan,2018,20008,assault,29457,2,6.7895576603184304
DC,Jan,2018,20008,burglary,29457,1,3.3947788301592152
DC,Jan,2018,20008,mvt,29457,4,13.579115320636861
DC,Jan,2018,20008,robbery,29457,3,10.184336490477646
DC,Jan,2018,20008,sex crimes,29457,2,6.7895576603184304
DC,Jan,2018,20008,theft,29457,34,115.42248022541331
DC,Jan,2018,20009,assault,52117,3,5.756279141163152
DC,Jan,2018,20009,burglary,52117,13,24.94387627837366
DC,Jan,2018,20009,mvt,52117,8,15.350077709768405
DC,Jan,2018,20009,robbery,52117,8,15.350077709768405
DC,Jan,2018,20009,sex crimes,52117,2,3.837519427442101
DC,Jan,2018,20009,theft,52117,170,326.1891513325786
DC,Jan,2018,20010,assault,34713,7,20.16535591853196
DC,Jan,2018,20010,burglary,34713,7,20.16535591853196
DC,Jan,2018,20010,mvt,34713,6,17.28459078731311
DC,Jan,2018,20010,robbery,34713,10,28.807651312188515
DC,Jan,2018,20010,sex crimes,34713,1,2.880765131218852
DC,Jan,2018,20010,theft,34713,134,386.0225275833261
DC,Jan,2018,20011,assault,68695,7,10.189970157944536
DC,Jan,2018,20011,burglary,68695,8,11.645680180508043
DC,Jan,2018,20011,homicide,68695,1,1.4557100225635053
DC,Jan,2018,20011,mvt,68695,11,16.01281024819856
DC,Jan,2018,20011,robbery,68695,22,32.02562049639712
DC,Jan,2018,20011,sex crimes,68695,1,1.4557100225635053
DC,Jan,2018,20011,theft,68695,130,189.24230293325567
DC,Jan,2018,20012,burglary,16351,2,12.231667787902882
DC,Jan,2018,20012,mvt,16351,2,12.231667787902882
DC,Jan,2018,20012,robbery,16351,4,24.463335575805765
DC,Jan,2018,20012,theft,16351,55,336.3708641673292
DC,Jan,2018,20015,burglary,16395,1,6.099420555047271
DC,Jan,2018,20015,mvt,16395,1,6.099420555047271
DC,Jan,2018,20015,theft,16395,28,170.78377554132356
DC,Jan,2018,20016,burglary,34783,3,8.624902969841589
DC,Jan,2018,20016,mvt,34783,7,20.12477359629704
DC,Jan,2018,20016,robbery,34783,2,5.749935313227726
DC,Jan,2018,20016,theft,34783,32,91.99896501164362
DC,Jan,2018,20017,assault,20450,4,19.559902200489
DC,Jan,2018,20017,robbery,20450,2,9.7799511002445
DC,Jan,2018,20017,theft,20450,46,224.93887530562347
DC,Jan,2018,20018,assault,19943,2,10.028581457152885
DC,Jan,2018,20018,burglary,19943,4,20.05716291430577
DC,Jan,2018,20018,mvt,19943,7,35.1000351000351
DC,Jan,2018,20018,robbery,19943,11,55.15719801434088
DC,Jan,2018,20018,theft,19943,69,345.98606027177453
DC,Jan,2018,20019,assault,62625,30,47.90419161676647
DC,Jan,2018,20019,burglary,62625,19,30.339321357285428
DC,Jan,2018,20019,homicide,62625,2,3.1936127744510983
DC,Jan,2018,20019,mvt,62625,48,76.64670658682635
DC,Jan,2018,20019,robbery,62625,19,30.339321357285428
DC,Jan,2018,20019,sex crimes,62625,2,3.1936127744510983
DC,Jan,2018,20019,theft,62625,149,237.9241516966068
DC,Jan,2018,20020,assault,56131,19,33.849388038695196
DC,Jan,2018,20020,burglary,56131,18,32.0678412998165
DC,Jan,2018,20020,homicide,56131,4,7.126186955514778
DC,Jan,2018,20020,mvt,56131,28,49.88330868860345
DC,Jan,2018,20020,robbery,56131,20,35.63093477757389
DC,Jan,2018,20020,sex crimes,56131,6,10.689280433272167
DC,Jan,2018,20020,theft,56131,92,163.90229997683988
DC,Jan,2018,20024,assault,13354,3,22.465178972592483
DC,Jan,2018,20024,burglary,13354,1,7.488392990864161
DC,Jan,2018,20024,mvt,13354,1,7.488392990864161
DC,Jan,2018,20024,robbery,13354,5,37.4419649543208
DC,Jan,2018,20024,sex crimes,13354,1,7.488392990864161
DC,Jan,2018,20024,theft,13354,31,232.14018271678896
DC,Jan,2018,20032,assault,42930,11,25.623107384113677
DC,Jan,2018,20032,burglary,42930,12,27.95248078266946
DC,Jan,2018,20032,homicide,42930,1,2.3293733985557883
DC,Jan,2018,20032,mvt,42930,11,25.623107384113677
DC,Jan,2018,20032,robbery,42930,18,41.92872117400419
DC,Jan,2018,20032,sex crimes,42930,4,9.317493594223153
DC,Jan,2018,20032,theft,42930,63,146.7505241090147
DC,Jan,2018,20036,assault,5798,3,51.741979993101076
DC,Jan,2018,20036,burglary,5798,3,51.741979993101076
DC,Jan,2018,20036,mvt,5798,2,34.494653328734046
DC,Jan,2018,20036,robbery,5798,4,68.98930665746809
DC,Jan,2018,20036,sex crimes,5798,1,17.247326664367023
DC,Jan,2018,20036,theft,5798,55,948.6029665401862
DC,Jan,2018,20037,assault,14559,2,13.737207225771002
DC,Jan,2018,20037,burglary,14559,1,6.868603612885501
DC,Jan,2018,20037,robbery,14559,1,6.868603612885501
DC,Jan,2018,20037,theft,14559,31,212.9267119994505
DC,Jan,2018,20045,burglary,0,1,Inf
DC,Jan,2018,20045,theft,0,4,Inf
DC,Jan,2018,20064,theft,2207,1,45.310376076121436
DC,Jan,2018,20260,theft,0,2,Inf
DC,Jan,2018,20317,mvt,406,1,246.30541871921181
DC,Jan,2018,20317,theft,406,1,246.30541871921181
DC,Jan,2018,20405,theft,0,1,Inf
DC,Jan,2018,20745,theft,28472,1,3.512222534419781
DC,Jan,2018,20746,mvt,27241,1,3.6709371902646746
DC,Jan,2018,20782,mvt,32553,1,3.071913494915983
DC,Jan,2018,20782,theft,32553,1,3.071913494915983
DC,Jan,2018,20783,robbery,45559,1,2.1949559911323777
DC,Jan,2018,20783,theft,45559,1,2.1949559911323777
DC,Jan,2019,20001,assault,47748,13,27.226271257434867
DC,Jan,2019,20001,burglary,47748,6,12.565971349585322
DC,Jan,2019,20001,homicide,47748,3,6.282985674792661
DC,Jan,2019,20001,mvt,47748,19,39.79224260702019
DC,Jan,2019,20001,robbery,47748,16,33.50925693222753
DC,Jan,2019,20001,sex crimes,47748,4,8.377314233056882
DC,Jan,2019,20001,theft,47748,280,586.4119963139817
DC,Jan,2019,20002,assault,67750,22,32.47232472324723
DC,Jan,2019,20002,burglary,67750,11,16.236162361623617
DC,Jan,2019,20002,homicide,67750,1,1.4760147601476015
DC,Jan,2019,20002,mvt,67750,14,20.66420664206642
DC,Jan,2019,20002,robbery,67750,21,30.996309963099627
DC,Jan,2019,20002,sex crimes,67750,3,4.428044280442804
DC,Jan,2019,20002,theft,67750,281,414.76014760147604
DC,Jan,2019,20003,assault,32675,3,9.18133129303749
DC,Jan,2019,20003,burglary,32675,1,3.0604437643458304
DC,Jan,2019,20003,mvt,32675,5,15.30221882172915
DC,Jan,2019,20003,robbery,32675,10,30.6044376434583
DC,Jan,2019,20003,theft,32675,94,287.681713848508
DC,Jan,2019,20004,assault,1923,1,52.00208008320333
DC,Jan,2019,20004,theft,1923,56,2912.116484659386
DC,Jan,2019,20005,assault,12347,2,16.198266785453956
DC,Jan,2019,20005,burglary,12347,2,16.198266785453956
DC,Jan,2019,20005,mvt,12347,2,16.198266785453956
DC,Jan,2019,20005,robbery,12347,3,24.297400178180933
DC,Jan,2019,20005,sex crimes,12347,1,8.099133392726978
DC,Jan,2019,20005,theft,12347,81,656.0298048108853
DC,Jan,2019,20006,burglary,2774,1,36.04902667627974
DC,Jan,2019,20006,mvt,2774,1,36.04902667627974
DC,Jan,2019,20006,robbery,2774,1,36.04902667627974
DC,Jan,2019,20006,theft,2774,20,720.9805335255948
DC,Jan,2019,20007,burglary,27201,8,29.41068343075622
DC,Jan,2019,20007,homicide,27201,1,3.6763354288445274
DC,Jan,2019,20007,mvt,27201,5,18.38167714422264
DC,Jan,2019,20007,theft,27201,96,352.92820116907467
DC,Jan,2019,20008,assault,29292,1,3.4139014065273794
DC,Jan,2019,20008,burglary,29292,1,3.4139014065273794
DC,Jan,2019,20008,mvt,29292,4,13.655605626109518
DC,Jan,2019,20008,robbery,29292,3,10.24170421958214
DC,Jan,2019,20008,sex crimes,29292,1,3.4139014065273794
DC,Jan,2019,20008,theft,29292,50,170.69507032636898
DC,Jan,2019,20009,assault,52338,3,5.7319729450876995
DC,Jan,2019,20009,burglary,52338,8,15.28526118690053
DC,Jan,2019,20009,mvt,52338,5,9.553288241812831
DC,Jan,2019,20009,robbery,52338,12,22.927891780350798
DC,Jan,2019,20009,sex crimes,52338,1,1.9106576483625664
DC,Jan,2019,20009,theft,52338,148,282.77733195765984
DC,Jan,2019,20010,assault,34223,3,8.76603453817608
DC,Jan,2019,20010,burglary,34223,4,11.688046050901441
DC,Jan,2019,20010,mvt,34223,5,14.610057563626802
DC,Jan,2019,20010,robbery,34223,7,20.45408058907752
DC,Jan,2019,20010,theft,34223,80,233.76092101802882
DC,Jan,2019,20011,assault,69710,9,12.910629751829006
DC,Jan,2019,20011,burglary,69710,15,21.51771625304834
DC,Jan,2019,20011,homicide,69710,1,1.4345144168698896
DC,Jan,2019,20011,mvt,69710,12,17.214173002438677
DC,Jan,2019,20011,robbery,69710,10,14.345144168698896
DC,Jan,2019,20011,theft,69710,116,166.40367235690718
DC,Jan,2019,20012,burglary,17576,2,11.37915339098771
DC,Jan,2019,20012,mvt,17576,3,17.068730086481565
DC,Jan,2019,20012,robbery,17576,3,17.068730086481565
DC,Jan,2019,20012,sex crimes,17576,1,5.689576695493855
DC,Jan,2019,20012,theft,17576,43,244.65179790623577
DC,Jan,2019,20015,burglary,16202,2,12.344155042587335
DC,Jan,2019,20015,mvt,16202,1,6.172077521293668
DC,Jan,2019,20015,theft,16202,40,246.8831008517467
DC,Jan,2019,20016,assault,33518,1,2.9834715675159615
DC,Jan,2019,20016,burglary,33518,4,11.933886270063846
DC,Jan,2019,20016,mvt,33518,5,14.917357837579807
